Temps;Position en x;Position en y;Position en z;Vitesse en x;Vitesse en y;Vitesse en z;Vitesse globale;Accélération en x;Accélération en y;Accélération en z;Angle phi;Angle theta;Angle psi;Quaternion q0;Quaternion q1;Quaternion q2;Quaternion q3;Vitesse angulaire dphi;Vitesse angulaire dptheta;Vitesse angulaire dpsi;Accélération angulaire d2phi;Accélération angulaire d2ptheta;Accélération angulaire d2psi;
47.650000000000006;-2154.2111250151;-260.2584965144085;5206.069070799699;133.78315421034262;-0.15281319781249833;-0.0025634813443455974;133.78324303245682;0.3693399977289121;-0.04587666755294073;0.008217180320187045;1.3198895028719633;-1.3143856239526368;-3.0154940248436186;-0.4131789417208995;0.451073757729971;0.5148100417491518;0.6006165306062816;-0.5830691288824901;-0.0029032478462756458;0.024991367377368835;0.0022946237451307847;-0.0006091969672498265;-0.0013927895159551536;
47.7;-2155.9000875744805;-260.4708454770054;5199.5928808101135;134.15179039003104;-0.1892863613763437;0.003384106167200788;134.15192486428626;0.36875789260577313;-0.036487414441031596;0.005950065879751368;1.29021607803924;-1.3155951994731723;-3.0148562688642464;-0.4069039216492713;0.4573886281683861;0.5057907849102834;0.6077458542243084;-0.5793681101194699;-0.003554924397320186;0.02336645291010405;0.003701945970953648;-0.0006518840862468245;-0.0016254013195655674;
47.75;-2157.58741780189;-260.68308235658634;5193.0972257491485;134.51985205877452;-0.21525464627299445;0.007166338296902674;134.52002486712004;0.3681831905181426;-0.025979295996995375;0.003783956854383948;1.2608328870323762;-1.3167269788110572;-3.0142989754388587;-0.40055768117506396;0.46355262039062;0.49675636005151785;0.6147038577822292;-0.5746265865415903;-0.0042184869362124275;0.02156337615576812;0.0047428787436340665;-0.000663780862847732;-0.0018036351690666247;
47.800000000000004;-2159.2730719629894;-260.895229841573;5186.582131665675;134.8873445563761;-0.23000503152211957;0.009089816755018158;134.88754105100045;0.3676138305638737;-0.014757826873362157;0.0019245067761051917;1.2318103927982453;-1.3177761641506545;-3.0138508501748253;-0.3941510352590977;0.4695567650403323;0.4877260378742657;0.6214826863630571;-0.5692197634563154;-0.004865915899990469;0.019641680429111665;0.005408482707722954;-0.0006476480597767057;-0.001922307059236281;
47.85;-2160.9570243370454;-261.107305941805;5180.047629247015;135.25427003232417;-0.23325430056706645;0.009623652237773696;135.25447150608673;0.3670466215998005;-0.0032529491769165593;0.0005342887493793644;1.2031938615100064;-1.3187408724379235;-3.013533670199656;-0.38769206143713214;0.4753967086726895;0.4787128312662905;0.6280793979496121;-0.5635093560659437;-0.005473709481577873;0.01766365817304525;0.0057122474884205585;-0.0006080045552441404;-0.0019786663933379113;
47.900000000000006;-2162.639267521311;-261.3193230137902;5173.493753795346;135.62062683203663;-0.22515467576604795;0.009348970025492568;135.62081417298452;0.3664777583987736;0.008099754346836118;-0.0002746337958117602;1.1750038813607997;-1.3196219411747052;-3.01336161193808;-0.3811860692168665;0.48107223428302276;0.4697235455706545;0.6344952332009242;-0.5578238734870941;-0.006024203282263164;0.015691854857914724;0.0056873858898584375;-0.000550689418587801;-0.0019724594938511646;
47.95;-2164.31981208952;-261.5312871463863;5166.9205450622185;135.9864094534571;-0.20628089257489018;0.008904653820439012;135.98656661379044;0.3659033921852381;0.01887762687764203;-0.00044447091193236884;1.147238244416882;-1.320422578902625;-3.0133410566503525;-0.37463578011148235;0.4865866224165308;0.46075920352524147;0.6407347171268618;-0.5524424868646096;-0.006506421781735588;0.013786624594297876;0.005383248797878792;-0.0004823935777702381;-0.0019058778974864567;
48.0;-2165.998685639718;-261.74319790949005;5160.32804695347;136.35160904279581;-0.17759985320501567;0.008932563054555203;136.35172581985788;0.3653201699697932;0.028688364119895938;2.7766463134868053e-05;1.1198749729862478;-1.321148460599829;-3.0134708495787446;-0.36804169145542537;0.4919459088353244;0.4518157932691868;0.646804669161389;-0.547583112320769;-0.006916457430160315;0.012003842361211032;0.004861109077397113;-0.0004101872846302669;-0.00178340171091569;
48.050000000000004;-2167.6759312841073;-261.95504844789576;5153.716307118556;136.71621432503764;-0.1404247278314619;0.010025003840926722;136.71628808605107;0.36472566948933083;0.037185572360573724;0.0010925202975172446;1.0928762167819681;-1.3218073267986472;-3.0137429583311346;-0.36140258524186014;0.4971580938121641;0.4428852707615609;0.652713194611354;-0.5433950989921023;-0.007257391637256308;0.010392863614001466;0.004189555034823173;-0.0003410618561684699;-0.0016115521688182973;
48.1;-2169.3516056483245;-262.1668258849847;5147.085376439539;137.08021281224504;-0.09635591151193534;0.012676853844801605;137.0802489705664;0.36411867713245577;0.044081917679489255;0.0026523404044959805;1.0661927100437325;-1.3224085948080757;-3.014143452374291;-0.3547161345153421;0.5022323546427829;0.43395673578969884;0.6584687240350985;-0.5399566821096656;-0.0075387846558993546;0.008994806020452408;0.0034397238203802147;-0.00028149841975191084;-0.0013985694149791176;
48.150000000000006;-2171.0257764594226;-262.3785119871453;5140.435308436145;137.44359210682833;-0.04721162657318651;0.017244478437880052;137.4436033471076;0.36349928297981715;0.049159484556997125;0.00456867750230423;1.0397684597484125;-1.3229630580606437;-3.0146537096796067;-0.34797955453331236;0.5071783074497591;0.4250176935595503;0.6640791585586464;-0.5372771379073258;-0.007775771288988588;0.007841211536166447;0.0026805980166896975;-0.0002370735971418752;-0.0011540320493266339;
48.2;-2172.6985198109237;-262.5900840303592;5133.766158604477;137.8063411176845;0.0050487769852674;0.02391341046203141;137.80634554317706;0.36286879368569946;0.05227708097496864;0.006670649283049031;1.0135453375305656;-1.3234826102416757;-3.015251749327054;-0.3411902440085574;0.5120053571534827;0.4160553116434103;0.6695511688836611;-0.5353033562202417;-0.007987809506513552;0.006953130572482516;0.0019745864092085893;-0.00021211228864305548;-0.0008884349042226561;
48.25;-2174.3699171997037;-262.8015158054736;5127.077983708135;138.16845103225;0.05840559206804075;0.03267663039625051;138.1684695469727;0.3622294883431896;0.05337431148270463;0.0087656439128107;0.9874672688336197;-1.32397976999506;-3.015913590145342;-0.3343463632245362;0.5167221658598439;0.4070575847838797;0.6748896839402033;-0.5339303255101105;-0.008197141662938176;0.006340653622548066;0.0013736101370433336;-0.00020940016402772561;-0.0006127414430349596;
48.300000000000004;-2176.040052433302;-263.01277869827686;5120.3708410418585;138.52991593118853;0.11086025330788132;0.04332508173234754;138.52996925712318;0.3615842610240227;0.05247230644561405;0.01065155893018322;0.9614837523410786;-1.324467435834745;-3.016614544498749;-0.3274473006088003;0.521336260093718;0.39801432769882344;0.6800975918666524;-0.5330148068509479;-0.008427043847347448;0.006002898998714831;0.0009159125001523084;-0.00022997170705288804;-0.00033792749888205087;
48.35;-2177.7090085076925;-263.2238427842562;5113.644787688946;138.89073298678184;0.16051418121396882;0.05545169162249123;138.8908387447257;0.3609362043531027;0.04967106725668001;0.012130310723740424;0.9355524992207322;-1.324958295727467;-3.0173303718173146;-0.32049398734360124;0.5258537866165401;0.3889179285285618;0.6851756614534584;-0.5323912686044815;-0.008699957054752913;0.005928447855511978;0.0006237972992502552;-0.0002729919751042313;-7.453383802710791e-05;
48.400000000000006;-2179.3768645547616;-263.4346778852502;5106.899879794753;139.25090224372974;0.20564164609110933;0.06846957039097903;139.251072496686;0.3602881917753847;0.045143484874829186;0.013022017976925943;0.9096410523494236;-1.325464562304747;-3.0180382366663387;-0.3134890305714569;0.5302794154981011;0.3797638126648702;0.6901226768372498;-0.5318889796900447;-0.009035611785722139;0.006096199275485685;0.0005024695984915657;-0.00033574999893163434;0.00016775404923653425;
48.45;-2181.0436929558878;-263.64525454523465;5100.136171879195;139.61042603464637;0.24475352025219776;0.0816442162012703;139.61066561288587;0.3596425121169778;0.03912622579649308;0.01317901155567074;0.8837273263735299;-1.3259975792346779;-3.018717439030025;-0.3064366493151123;0.5346163783528356;0.37055058782566;0.6949357629018901;-0.5313490388400288;-0.009449271669657557;0.006476599281068153;0.0005400994783129511;-0.0004137778164348481;0.0003804800099034583;
48.5;-2182.7051244483964;-263.8543213820091;5093.3789320175365;138.94972907819533;0.18034764094221106;0.059685067087482196;138.949869611662;-0.6605784478904453;-0.06439366056429903;-0.02195481354969587;0.8575537569836837;-1.326812270679783;-3.018967396634242;-0.2994456885395862;0.5389241799531225;0.36127156081640305;0.6995269759463916;-0.5262812823240843;-0.013251854956827442;0.015971715236431688;0.005067943719751977;-0.0038027283943523455;0.009495262736285516;
48.550000000000004;-2184.353533103234;-264.0603867422595;5086.664316774849;137.8283875846265;0.06461662573621907;0.01753758626935581;137.82841612765435;-1.1217174178303324;-0.1157679739281772;-0.042160161531027286;0.8308428629978194;-1.328080603446323;-3.0184637123871907;-0.2925777809726848;0.5432530206713878;0.35190507465553245;0.7038464178830559;-0.5242263760178304;-0.016486791563823888;0.023815378415803008;0.0020572748743711584;-0.0032367116794283137;0.007848196812546707;
48.6;-2185.9846510905772;-264.26353942874965;5080.0024249352155;136.7335383400737;-0.025584740284216236;-0.016589758496898144;136.7335472195051;-1.0952162159203496;-0.0902401056201844;-0.03414181963982476;0.8036110519799881;-1.3295462946649355;-3.0175272182002137;-0.2856849917210918;0.5475667599613951;0.34240192876551045;0.7080095403104968;-0.5301395798146239;-0.01669328971491199;0.024084239064891058;-0.005913321451870023;-0.0002072319611501213;0.00027053186101759497;
